"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NNBR","NN, Inc.","26.3","$722.33M","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","4.1","$168.45M","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","129.86","$7.48B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.5301","$9.7M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NBN","Northeast Bancorp","20.8","$183.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NTIC","Northern Technologies International Corporation","17.25","$78.09M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","88.64","$20.25B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NTRSP","Northern Trust Corporation","27.01","$432.16M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrsp",
"NFBK","Northfield Bancorp, Inc.","16.26","$794.39M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","27.7","$191.43M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","15.82","$1.62B","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","15.69","$150.93M","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","57.46","$13.11B","2013","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","42.91","$178.56M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVFY","Nova Lifestyle, Inc","1.32","$35.81M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/nvfy",
"NVMI","Nova Measuring Instruments Ltd.","24.43","$671.6M","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NVDQ","Novadaq Technologies Inc","11.59","$669.94M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nvdq",
"NOVN","Novan, Inc.","4.14","$66.11M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/novn",
"NOVT","Novanta Inc.","37.5","$1.3B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/novt",
"NVAX","Novavax, Inc.","1.03","$303.01M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVLN","Novelion Therapeutics Inc. ","7.76","$144.01M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvln",
"NVCR","NovoCure Limited","19.05","$1.7B","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvcr",
"NVGN","Novogen Limited","3.39","$16.38M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NVUS","Novus Therapeutics, Inc.","4.07","$1.14M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvus",
"NUAN","Nuance Communications, Inc.","16.33","$4.71B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","4.08","$80.27M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"NTNX","Nutanix, Inc.","22.06","$3.34B","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntnx",
"NUTR","Nutraceutical International Corporation","42.3","$391.15M","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","52.7","$1.58B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","66.7","$3.39B","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVTR","Nuvectra Corporation","11.96","$127.97M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvtr",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","21.68","$793.05M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","42.6","$458.17M","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","75.19","$364M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","168.4","$100.2B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","112.52","$38.05B","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","29.2","$1.93B","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NXTD","NXT-ID Inc.","1.63","$24.64M","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.1593","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","3.65","$191.14M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.6601","$42.9M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","16.34","$132.09M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OASM","Oasmia Pharmaceutical AB","1.09","$41.05M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oasm",
"OBLN","Obalon Therapeutics, Inc.","9.04","$152.09M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/obln",
"OBSV","ObsEva SA","7.775","$230.38M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/obsv",
"OBCI","Ocean Bio-Chem, Inc.","3.9601","$36.25M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","1.22","$15.34M","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","0.18","$14.87M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OCFC","OceanFirst Financial Corp.","25.71","$836.36M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","1.05","$27.84M","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"OCLR","Oclaro, Inc.","8.8","$1.47B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","28.5","$164.55M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","5.81","$168.82M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocul",
"OMEX","Odyssey Marine Exploration, Inc.","4.22","$35.4M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","4.33","$2.24B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OFS","OFS Capital Corporation","13.32","$177.58M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OHAI","OHA Investment Corporation","1.16","$23.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","31.35","$146.82M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","0.6199","$34.85M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"OKTA","Okta, Inc.","24.03","$2.29B","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","97.74","$8.05B","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","26.79","$333.57M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","16.8","$2.28B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","31.06","$154.92M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","11.75","$348.12M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.465","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","45","$2.75B","2015","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","17.14","$187.99M","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","59.04","$595.82M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","24.61","$1.1B","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OMNT","Ominto, Inc.","4.68","$84.43M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/omnt",
"OMCL","Omnicell, Inc.","51.35","$1.92B","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","16.45","$6.93B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","1.28","$52.63M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"ONS","Oncobiologics, Inc.","1","$24.45M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ons",
"ONSIW","Oncobiologics, Inc.","0.1211","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiw",
"ONSIZ","Oncobiologics, Inc.","0.0601","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiz",
"OMED","OncoMed Pharmaceuticals, Inc.","4.03","$151.65M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","1.91","$18.12M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.75","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","0.978","$20.7M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncs",
"OHGI","One Horizon Group, Inc.","0.7975","$5.4M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"ONVI","Onvia, Inc.","4.25","$31.03M","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"OTEX","Open Text Corporation","31.97","$8.44B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPXA","Opexa Therapeutics, Inc.","0.83","$6.36M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPXAW","Opexa Therapeutics, Inc.","0.0635","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxaw",
"OPGN","OpGen, Inc.","0.2583","$13.53M","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","0.0699","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/opgnw",
"OPHT","Ophthotech Corporation","2.71","$97.41M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opht",
"OPK","Opko Health, Inc.","6.16","$3.45B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OBAS","Optibase Ltd.","8.6308","$45M","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","2.4","$17.68M","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPHC","OptimumBank Holdings, Inc.","2.9","$3.2M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"OPB","Opus Bank","23.45","$872.79M","2014","n/a","n/a","http://www.nasdaq.com/symbol/opb",
"ORMP","Oramed Pharmaceuticals Inc.","7.86","$104.7M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","20.73","$1.23B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","11.31","$831.27M","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"ORBK","Orbotech Ltd.","37.22","$1.78B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"ORLY","O&#39;Reilly Automotive, Inc.","198.44","$17.47B","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","2.43","$37.5M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"ONVO","Organovo Holdings, Inc.","2.18","$231.35M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onvo",
"SEED","Origin Agritech Limited","1.61","$37.31M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/seed",
"OACQ","Origo Acquisition Corporation","10.6","$35.21M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/oacq",
"OACQR","Origo Acquisition Corporation","0.4199","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/oacqr",
"OACQU","Origo Acquisition Corporation","10.76","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/oacqu",
"OACQW","Origo Acquisition Corporation","0.32","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/oacqw",
"OESX","Orion Energy Systems, Inc.","0.92","$26.46M","2015","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"ORIT","Oritani Financial Corp.","16.3","$749.68M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"ORRF","Orrstown Financial Services Inc","25.4","$211.91M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","47.5","$863.12M","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIS","OSI Systems, Inc.","82.11","$1.53B","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSPRU","Osprey Energy Acquisition Corp.","10.03","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/ospru",
"OSN","Ossen Innovation Co., Ltd.","1.98","$13.06M","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","8.4","$28.11M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","17.2","$521.22M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/otic",
"OTTW","Ottawa Bancorp, Inc.","13.75","$47.68M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ottw",
"OTTR","Otter Tail Corporation","42.1","$1.67B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OVAS","OvaScience Inc.","1.44","$51.39M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OSTK","Overstock.com, Inc.","19.1","$477.51M","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OVID","Ovid Therapeutics Inc.","6.67","$164.09M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovid",
"OXBR","Oxbridge Re Holdings Limited","5.55","$32.39M","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.479","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","17.33","$399.91M","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXLC","Oxford Lane Capital Corp.","10.6","$241.17M","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCM","Oxford Lane Capital Corp.","25.3621","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcm",
"OXLCO","Oxford Lane Capital Corp.","25.5489","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"PFIN","P & F Industries, Inc.","6","$21.59M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","17.97","$113.98M","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PCAR","PACCAR Inc.","65.21","$22.91B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","4.34","$501.67M","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBK","Pacific Continental Corporation (Ore)","24.45","$556.79M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","4.9","$215.46M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","7.85","$182.07M","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
